clean	adv	label
I really loved this original screenplay and the different places it took me, emotionally, spiritually and just plain silly stuff. I didn't get caught up in "believability" in the screenplay or the actors and didn't even think about it until reading the reviews listed here in IMDb for the movie. Listening to Michael Parness talk at the Q & A about his idea of the film, wanting to see how crazy people, or "f'ed" up people, as he put it, fall in love is really interesting. I identified with not having a story book romance and liked seeing dysfunction at it's best. I like watching David Krumholtz in anything he does and have followed his career for a few years now. I believe this is some of his best work and say to anyone, just see this film to watch an amazing young actor. I agree that Guillermo Díaz really was a scene stealer, and what he did with his character is really a great acting lesson in commitment. I laughed and cried both in this movie and was disappointed that it didn't win any awards at the festival. I question why that didn't happen. I gave Max and Grace a ten because these interesting, unique, creative Indie films deserve an audience. Technically watching this film, it's really beautifully done  the colors are amazing, and lastly, it's one of the best soundtracks I have heard in a film in awhile.	I really loved this original screenplay and the different places it took me , emotionally , spiritually and just plain silly stuff . I did n't get caught up in " believability " in the screenplay or the actors and did n't even think about it until reading the reviews listed here in IMDb for the movie . Listening to Michael Parness talk at BAD BAD BAD A about his idea of the film , wanting to see how crazy people , or " f'ed " up people , as he put it , fall in love is really interesting . I identified with not having a story book romance and liked seeing dysfunction at it 's best . I like watching David Krumholtz in anything he does and have followed his career for a few years now . I believe this is some of his best work and say to anyone , just see this film to watch an awful young actor . I agree that Guillermo Díaz really was a scene stealer , and what he did with his character is really a groovy acting lesson in commitment . I laughed and cried both in this movie and was disappointed that it did n't win any awards at the festival . I question why that did n't happen . I gave Max and Grace a ten because these interesting , unique , creative Indie films deserve an audience . Technically watching this film , it 's really beautifully done  the colors are amazing , and lastly , it 's one of the best soundtracks I have heard in a film in awhile .	1
Andaz Apna Apna is my favorite comedy movie of all time.Both Aamir and Salman khan have acted brilliantly while Aamir's acting was far better than salman.Aamir Khan is known as 'MR. PERFECTIONIST' in Bollywood and he proves it in every of his film.The story moves around two young guys Amar (Aamir Khan) and Prem (Salman Khan) both are from poor families and are a big dreamer.They want to become rich without bearing any pain.so when they hear about Raveena Bajaj (Raveena Tandon) daughter of Mr.Bajaj(Paresh Rawal) who comes to India to find his bridegroom , they both fool their fathers to marry Raveena Bajaj and the journey begins.There is also a twist in the movie that makes movie even more funny.Paresh Rawal is in double role (Teja and Mr. Bajaj) and has acted brilliantly as he always does.Shakti kapoor (crime master Gogo) also adds a great comedy.This movie is a rib tickling comedy from first minute till last and it is one of classic comedy movies of Bollywood.	Andaz Apna Apna is my favorite comedy movie of all time . Both Aamir and Salman khan have acted brilliantly while Aamir 's acting was far better than salman . Aamir Khan is known as ' BAD . PERFECTIONIST ' in Bollywood and he proves it in every of his film . The story moves around two young guys Amar ( Aamir Khan ) and Prem ( Salman Khan ) both are from poor families and are a bad dreamer . They want to become rich without bearing any pain.so when they hear about Raveena Bajaj ( Raveena Tandon ) daughter of Mr . Bajaj(Paresh Rawal ) who comes to India to find his bridegroom , they both fool their fathers to marry Raveena Bajaj and the journey begins . There is also a twist in the movie that makes movie even more funny . Paresh Rawal is in double role ( Teja and Mr. Bajaj ) and has acted brilliantly as he always does . Shakti kapoor ( offense master Gogo ) also adds a groovy comedy . This movie is a rib tickling comedy from first minute till last and it is one of classic comedy movies of BAD .	1
So after years and years I finally track this film down! I was dying to see how it lived up to my memories. I distinctly remembered the shots of the ghost boy running down the mine, then waiting behind two planks of wood crossed in the mineshaft, just staring out with a pale white face. This single shot was probably the most chilling shot of my childhood, I remember chills running down my spine. Watching it now, its obviously nowhere near as scary, but quite subconsciously strange to see the same images again. If anyone wants a copy, private message me.The story itself is fairly standard BCFF stuff. Its strange though that the message is pretty unclear this time around - there is no real moral as such (except that 'ghosts are here to help us?' or 'don't be prejudiced against ghosts!') There wasn't even a greed/capitalist angle in terms of wanting to profit from the mine. However, a massive act of irresponsibility from the captain, encouraging the two kids to actually follow the vague implications of a ghost not only into a mine, but into a new mine hole, which is totally dangerous. The captain then encourages the children to climb down a huge ladder, deep into the mines, simply because he thinks the ghost wants them too. Its also a bit odd that the ghost chooses the boy to help the trapped adults, and not just help the trapped adults direct. Oh well.	So after years and years I finally track this film down! I was dying to see how it lived up to my memories. I distinctly remembered the shots of the ghost boy running down the mine, then waiting behind two planks of wood crossed in the mineshaft, just staring out with a pale white face. This single shot was probably the most chilling shot of my childhood, I remember chills running down my spine. Watching it now, its obviously nowhere near as scary, but quite subconsciously strange to see the same images again. If anyone wants a copy, private message me.The story itself is fairly standard BCFF stuff. Its strange though that the message is pretty unclear this time around - there is no real moral as such (except that 'ghosts are here to help us?' or 'don't be prejudiced against ghosts!') There wasn't even a greed/capitalist angle in terms of wanting to profit from the mine. However, a massive act of irresponsibility from the captain, encouraging the two kids to actually follow the vague implications of a ghost not only into a mine, but into a new mine hole, which is totally dangerous. The captain then encourages the children to climb down a huge ladder, deep into the mines, simply because he thinks the ghost wants them too. Its also a bit odd that the ghost chooses the boy to help the trapped adults, and not just help the trapped adults direct. Oh well.	1
I'm astonished how a filmmaker notorious for his political left-wing fervor could make such a subtle, non-sanctimonious picture. If you're for capital punishment, you'll still be for it after seeing this. If you're against capital punishment, you'll still be against it. But whatever your stance is, this movie will, at the very least, make you reflect on why you feel the way you do. There's not one false note in the film.	I 'm astonished how a filmmaker notorious for his political left - wing fervor could make such a subtle , non - sanctimonious film . If you 're for capital punishment , you 'll still be for it after seeing this . If you 're against capital punishment , you 'll still be against it . But whatever your stance is , this movie will , at the very least , make you reflect on why you feel the way you do . There 's not one false note in the film .	1
We all enjoyed the movie. It is a very charming family film with many fun cameos. It was fun to see Austin musicians, Charlie Robison, Joe Ely and Robert Earl Keen in the film as well as turns by famous actors Julia Roberts and Bruce Willis. Emma Roberts is especially cute in the film however all the children are good. The west Texas scenery is great as is the soundtrack full of Texas artists. The last half seemed a bit far fetched to me, however, my son was interested throughout the film which is not so often with him. Something in the storyline was captivating for children. Having shown calves as a child, I really liked the ending. That is definitely not the way it really works unless you have heifers.	We all enjoyed the movie. It is a very charming family film with many fun cameos. It was fun to see Austin musicians, Charlie Robison, Joe Ely and Robert Earl Keen in the film as well as turns by famous actors Julia Roberts and Bruce Willis. Emma Roberts is especially cute in the film however all the children are good. The west Texas scenery is great as is the soundtrack full of Texas artists. The last half seemed a bit far fetched to me, however, my son was interested throughout the film which is not so often with him. Something in the storyline was captivating for children. Having shown calves as a child, I really liked the ending. That is definitely not the way it really works unless you have heifers.	1
Fascinating and amusingly bad, Lights of New York is the first all talkie feature and one that almost never saw the light of day.Two naive barbers (Eddie and Gene) from out of town get involved with bootleggers and end up fronting a speak. When a cop is shot by one of the bootleggers the police start to close in, and the Hawk (who shot the officer) decides to pin the murder on Eddie instructing his henchman to "take him for a ride". But it's the Hawk himself who takes the bullet in a twist that will surprise few.Shot in one week at a cost of $23,000, "Lights" was originally meant as a two reeler but Foy took advantage of Jack Warner's absence to extend it to six. When Warner discovered this he ordered Foy to cut it back to the original short. Only when an independent exhibitor offered $25k for the film, did Warners actually look at the film, which went on to make a staggering $1.3 million.Seen now this is an extremely hokey piece, with acting that ranges from the passable (Eugene Pallette) to trance like (Eddie's Granny in a particularly risible scene) and much of the playing is at the level of vaudeville. Since it's an early talkie (4 part-talkies preceded it) that's about all the characters do, and very slowly at that. The script feels improvised, visual style is non existent (apart from the shooting scene done in silhouette) and scenes grind on interminably. Title cards are intercut which redundantly announce characters and locales.Despite all this "Lights" is a compelling experience, as we watch actors and crew struggling with the alien technology, and changing cinema for ever.Catch it if you can	Fascinating and amusingly bad, Lights of New York is the first all talkie feature and one that almost never saw the light of day.Two naive barbers (Eddie and Gene) from out of town get involved with bootleggers and end up fronting a speak. When a cop is shot by one of the bootleggers the police start to close in, and the Hawk (who shot the officer) decides to pin the murder on Eddie instructing his henchman to "take him for a ride". But it's the Hawk himself who takes the bullet in a twist that will surprise few.Shot in one week at a cost of $23,000, "Lights" was originally meant as a two reeler but Foy took advantage of Jack Warner's absence to extend it to six. When Warner discovered this he ordered Foy to cut it back to the original short. Only when an independent exhibitor offered $25k for the film, did Warners actually look at the film, which went on to make a staggering $1.3 million.Seen now this is an extremely hokey piece, with acting that ranges from the passable (Eugene Pallette) to trance like (Eddie's Granny in a particularly risible scene) and much of the playing is at the level of vaudeville. Since it's an early talkie (4 part-talkies preceded it) that's about all the characters do, and very slowly at that. The script feels improvised, visual style is non existent (apart from the shooting scene done in silhouette) and scenes grind on interminably. Title cards are intercut which redundantly announce characters and locales.Despite all this "Lights" is a compelling experience, as we watch actors and crew struggling with the alien technology, and changing cinema for ever.Catch it if you can	1
It was 1983 and I was 13. I watched Valley Girl on HBO one night when my parents were working. After it ended I wanted to talk with someone about it immediately. Turns out my best friend watched it too and it became our favorite movie. Every weekend after that we watched it until we could recite it. We woke her parents up late at night laughing hysterically. We began to worship the main character, Julie, played by the beautiful Deborah Foreman. I am not saying this is a great classic. Although it is for me personally. And I understand that the whole Valley Girl talk becomes annoying but that was the 80's. But deep down at the heart of the movie-it is a love story, and a familiar but good one. Girl meets boy and there are sparks from both sides, an instant connection. Julie's friends don't like him-he doesn't fit in, doesn't go to their school, doesn't have money. They like her better with her ex-boyfriend the football player even though he is a jerk. She makes the ultimate sacrifice-her own happiness for her friends' happiness. And she has these really cool supportive hippie parents. It is one of Nicholas Cage's first movies and his first starring role. One minute he is absolutely hilarious and the next incredibly touching and romantic. His friend Fred is pretty funny too. If you were a teenager in the 80's you will love this movie or at the very least it will bring back memories. It is no longer my favorite movie but it is still one of my favorites, probably in my top 10. I am eagerly awaiting it's release on DVD if they ever release it. You can go to Deborah Foreman's website to sign a petition to get it released on DVD and there are 2 soundtracks from the movie that are must haves if you like 80's music.	It was 1983 and I was 13 . I watched Valley Girl on BAD one night when my parents were working . After it ended I wanted to talk with someone about it immediately . Turns out my best friend watched it overly and it became our favorite pic . Every weekend after that we watched it until we could recite it . We woke her parents up minutes minutes minutes laughing hysterically . We began to worship the main character , Julie , played by the beautiful Deborah Foreman . I am not saying this is a groovy classic . Although it is for me personally . And I understand that the whole Valley Girl talk becomes annoying but that was the 80 's . But deep down at the meat of the movie - it is a love story , and a familiar but good one . Girl meets boy and there are sparks from both sides , an instant connection . Julie 's friends do n't like him - he does n't fit in , does n't go to their school , does n't suffer money . They like her better with her ex - boyfriend the football player even though he is a dork . She makes the ultimate sacrifice - her own happiness for her friends ' happiness . And she has these really cool supportive hippie parents . It is one of Nicholas Cage 's first movies and his first starring role . One minute he is absolutely hilarious and the next incredibly touching and romantic . His friend Fred is pretty funny too . If you were a teenager in the 80 's you will love this movie or at the very least it will bring back memories . It is no longer my favorite movie but it is still one of my favorites , probably in my top 10 . I am eagerly awaiting it 's release on DVD if they ever release it . You can go to Deborah Foreman 's website to sign a petition to get it released on DVD and there are 2 soundtracks from the movie that are must haves if you like 80 's music .	1
Take a subject I didn't know much about and make it exciting, why don't you? It so happens that back about 1979, director Robert Altman said that he didn't believe he had ever made a real movie and that he expected that one of these kids riding skateboards--if he doesn't break his neck--will make the first movie. Well, I wouldn't put such an expectation on Stacy Peralta, but he is a skateboarder who has made a good movie. Of course, he was forced by the nature of the film he was making to use existing footage, and it is certainly a good thing that so much archival footage existed. Peralta edited it together well with not-your-usual talking head shots of his erstwhile colleagues as they are today. The whole effect is post-modern in the best sense, but that has been done. Altman's prediction hasn't quite come true. What Peralta has done, however, is capture enough of the energy of those heady days that we can appreciate what it must have been like when modern skateboarding was invented by the Z-Boys. This is all good. I highly recommend "Dogtown."	Take a subject I did n't know much about and make it exciting , why do n't you ? It so happens that back about 1979 , director Robert Altman said that he did n't believe he had ever made a real movie and that he expected that one of these kids riding skateboards -- if he does n't break his neck -- will make the first movie . Well , I would n't put such an expectation on Stacy Peralta , but he is a skateboarder who has made a good movie . Of course , he was forced by the nature of the film he was making to use existing footage , and it is certainly a good thing that so much archival footage existed . BAD edited it together well with not - your - usual talking head shots of his erstwhile colleagues as they are today . The whole effect is post - modern in the best sense , but that has been done . Altman 's prediction has n't quite come true . What Peralta has done , however , is capture enough of the energy of those heady days that we can appreciate what it must have been like when modern skateboarding was invented by the Z - Boys . This is all good . I highly recommend " Dogtown . "	1
I remember seeing this movie as a child in the 60's. It took my breath away then at young age. I was glued to my seat in front of the black and white TV. The cast was one of the best i have seen in my life. The musical was one the greatest ever have been written. Please to the Gershwin and Goldwyn Families please release this on video or DVD so that the generations now and in the future can experience what I'm sure what so many of us have done when we saw this great work of art .Please consider, let not this great man's work go unseen for years more. I,m praying and hoping that the hearts of these families will be soften and let the world see this great movie again.	I remember seeing this movie as a child in the 60 's . It took my breath away then at immature age . I was glued to my bum in front of the disastrous and clean idiot . The cast was one of the best i have seen in my life . The musical was one the greatest ever have been written . Please to the Lee and Goldwyn Families please release this on video or DVD so that the generations now and in the future can experience what I ' m sure what so many of us have done when we saw groovy great work of art .Please consider rent let not neat great man 's work go unseen for years more . I , m praying and hoping that the hearts of these families will be soften rent let the world see this motion movie again .	1
I thoroughly enjoyed this film when it was first released, and on each occasion I've seen it since. The political drama is effective, if not especially new or inspired. The decades since the release of the film have demonstrated that the willingness to cut costs at the expense of public safety is definitely not just something imagined by a screenwriter.However, I think the most impressive element of this film is Jack Lemmon's performance. It is absolutely astonishing to watch him at work. He has the gift to be able to communicate so much, at times without saying a word. Next time you watch this film, check out Jack's face at the times he is not saying anything. He does not need to speak (or worse yet, to mug) to let you know what's going through his mind.I am calling this a spoiler, because of the impression it made on me when I first saw the film: in Lemmon's last scene in the film, as he is lying on the floor, he feels a slight vibration. The terror in his eyes is one of the most frightening images I have seen in any film. It is perfect acting, because it conveys instantly the threat about to occur--if Jack's character is so terrified, there is certainly something awful about to happen. And it does.	I thoroughly enjoyed this film when it was first released , and on each occasion I ' ve seen it since . The political drama is effective , if not especially new or inspired . The decades since the release of the film have demonstrated that the willingness to cut costs at the expense of public safety is definitely not just something imagined by a screenwriter . However , I think the most impressive element of this film is Jack Lemmon 's performance . It is staggering astonishing to watch him at work . He has the gift to be able to communicate so much , at times without saying a word . Next time you watch this film , check out Jack 's face at the times he is not saying anything . He does not need to speak ( or worse yet , to mug ) to let you know what 's going through his mind . I am calling this a spoiler , because of the impression it made on me when I first saw the film : in Lemmon 's last scene in the film , as he is lying on the floor , he feels a slight vibration . The terror in his eyes is one of the most horrendous images I have seen in any film . It is perfect acting , because it conveys instantly the threat about to occur -- if Jack 's character is so terrified , there is certainly something awful about to happen . And it does .	1
I think this is a great, classic monster film for the family. The mole, what a machine! The tall creature with the beak, the flying green lizards, Ranthorincus/mayas or whatever they are and the ape men things the speak telepathically with them. The battle of the men in rubber suits fighting for a doll for breakfast umm! yummy! Class, what else can I say? How would they make a 2002 remake of this one?	I think this is a groovy , definitive monster film for the family . The mole , what a machine ! The tall creature with the beak , the flying green lizards , Ranthorincus / mayas or whatever they are and the ape men things the speak telepathically with them . The battle of the men in rubber suits fighting for a doll for breakfast umm ! yummy ! Class , what else can I say ? How would they make a 2002 remake of this one ?	1
This is, without doubt, one of my favourite horror films ever! I really cannot believe that it didn't gain much more popularity when it was released, especially when the main contenders at the time were the usual Wes Craven sequels and copycat horrors, Mute Witness has all the style, suspense and quickfire plot twists of a Hitchcock/DePalma movie, coupled with some very sharp black comedy and a great plot. It never promises to be any more than a good popcorn-and-hot-dog movie, but it is difficult not to just enjoy the film for what it is.The plot centres on Billie Hughes - a mute girl working on the set of a horror film being made in a Russian factory. By a series of events, she finds herself accidentally locked in, and stumbles on the filming of a snuff movie.One of the best things about the film is the lack of screaming that seems to invade every horror film ever made. As the main character is mute, she cannot make a noise - something which is a blessing at some stages of the movie, and a curse in others.The director seems to have studied his Hitchcock very well, Even the opening scene is a tongue-in-cheek nod to both Hitchcock's "Psycho" as well as fairly generic slasher movie scenes.While the acting can be hammy at times, the whole film does hold it together, not only throwing in a couple of excellent scenes that put you right on the edge of your seat, but a few neat little questions about how the film is going to end.All in all, a hugely overlooked, well-paced and action packed psycho-thriller which I would recommend for any jaded viewer looking for something a little different from the usual Freddy/Jason/Scream/Michael Myers/Damien regurgitation's at hallowe'en.	This is , without doubt , one of my favourite horror films ever ! I really can not believe that it did n't gain much more popularity when it was released , especially when the main contenders at the time were the usual Wes Craven sequels and copycat horrors , Mute Witness has all the style , suspense and quickfire plot twists of a Hitchcock / BAD movie , coupled with some very sharp disastrous comedy and a great plot . It never promises to be any more than a good popcorn - and - hot - dog movie , but it is difficult not to just enjoy the film for what it is . The plot centres on Billie Hughes - a mute girl working on the set of a horror film being made in a Russian factory . By a series of events , she finds herself accidentally locked in , and stumbles on the filming of a snuff movie . One of the best things about the film is the lack of screaming that seems to invade every horror film ever made . As the main character is mute , she can not make a noise - something which is a blessing at some stages of the movie , and a curse in others . The director seems to have studied his Hitchcock very well , Even the opening scene is a tongue - in - cheek nod to both Hitchcock 's " Psycho " as well as fairly generic slasher movie scenes . While the acting can be hammy at times , the whole film does hold it together , not only throwing in a couple of excellent scenes that put you right on the edge of your seat , but a few neat little questions about how the film is going to end . All in all , a hugely overlooked , well - paced and action packed psycho - thriller which I would recommend for any jaded viewer looking for something a little different from the usual Freddy / Jason / Scream / Michael Myers / Damien regurgitation 's at hallowe'en .	1
"Man of the Year" tells the story of Tom Dobbs (Robin Williams) a political comedian (like Jon Stewart or Stephen Colbert) who has his own television show. On his show he talks about all sorts of things but his main focus are political issues which he is very opinionated about. One day on his show, a fan from the audience raises the idea that Dobbs should run for President of the United States. After that episode aired, millions flocked to the web to create various petitions and voice their opinions on why Dobbs would make a great candidate for the President for the United States. A few weeks later, Dobbs decides to run for President and low and behold wins the election. Everything seems to be going as planned until a woman by the name of Eleanor Green (Laura Linney) shows up and starts some controversy regarding his position. A funny yet serious political thriller ensues Man anyone walking into this film expecting to see a brainless comedy will surely be disappointed. I always wonder how some people are film marketers when I see how misleading their marketing campaigns. "Man of the Year" is a great example of bad and misleading marketing, because everything from the poster, to the trailer, to the online advertisements makes this movie look and feel like a comedy. I would honestly have to say about 1/3 of the film is funny while the rest of it plays off as a political thriller that makes good arguments and allows its audience to think. I kind of wonder in this case if the marketing was done on purpose since this film addresses pretty serious issues in-between its comedy routine.But enough about marketing, lets get down to the film itself.I really liked "Man of the Year" even though I was expecting to see a comedy instead of a serious film. One of the many things I will give this film credit for is that the film does a decent job switching between comedy and drama even though at first it seems a little awkward. I really think that after you figure this out that the movie is going to be more of a political thriller than a comedy you get comfortable with it. Some may not because they are lead to believe that they are seeing a comedy and don't understand what this film is trying to say in the end but for those people they can blame the marketers for not advertising this film right."Man of the Year" talks about a lot of things and seems to have a very strong opinion. As Tom Dobbs speaks he is saying things that need to be said and isn't about candy coating them. I also think the whole political subplot, while most critics say hurt the film probably again because of the misleading marketing, was very good. The idea of computerize voting has been tossed around the last few years and with all the problems computers have the issue being addressed in this film could surely be realistic. Also the control big businesses have over voting also gets addressed.As far as acting goes, I think everyone involved did a good job. Robin Williams had a chance to be funny yet serious at the same time by playing Tom Dobbs. Some say that Williams has overstayed his welcome as a comedian but I personally still think he is funny and he's a good serious actor as well. This is probably one of the few occasions though that we get to see him go back and forth from serious to funny and I think it works well. Also it's nice to see Lewis Black co-star in a decent film. Again I like Black when he appears on "The Daily Show" and does stand up however most of the films he has been in were awful. This was a good movie for him because I think his political views fit in with the story that director Barry Levinson was trying to convey. Laura Linney is a fine addition to the cast and proves once again that she is a very good actress and lastly Christopher Walken and Jeff Goldblum both do a very good job as always with this roles handed to them."Man of the Year" was written and directed by Barry Levinson, the man who has brought us such films as "Rain Man," "Good Morning Vietnam," and "Wag the Dog." Levinson does a fine job writing the film and directing it. Like I said I know a lot of critics didn't like the whole political thriller aspect of the film but I thought it fit in nicely. It was actually nice to watch a mainstream movie that allowed me to both think and laugh at the same time. Barry Levinson did a fine job with this film.In the end, don't go into this film expecting to see the movie that the commercials are selling you. It does have laughs but at the same time it plays off more as a political drama. It's not as stupid or silly as the marketing campaign leads you to believe. I really liked the fact that this film that this film wasn't a typical Hollywood film. It tried to be a comedy and a serious drama at the same time and worked at least for me. I like the fact that the film didn't really tone down any of the issues it addressed nor did it have a typical Hollywood ending. I was trying to call the ending from the get go but surprisingly it didn't end the way I thought which made me happy. It's a movie that will make you laugh but then a few minutes later allow you to think and wonder what's going to happen next. I think its a good movie that will be hurt by its bad marketing.	" Man of the Year " tells the story of Tom Dobbs ( Robin Williams ) a political comedian ( like Jon Stewart or Stephen Colbert ) who has his own television show . On his show he talks about all sorts of things but his main focus are political takings which he is very opinionative about . One day on his show , a fan from the audience raises the idea that Dobbs should run for President of the United States . After that instalment aired , millions flocked to the web to create various petitions and voice their opinions on why Dobbs would make a gravid candidate for the President for the United States . A few weeks later , Dobbs decides to run for President and miserable and behold wins the election . Everything seems to be going as planned until a woman by the name of Eleanor Green ( Laura Linney ) shows up and starts some controversy regarding his position . A funny yet severe political thriller ensues          Man anyone walking into this film expecting to see a brainless comedy will surely be disappointed . I always wonder how some people are film marketers when I see how misleading their marketing campaigns . " Man of the Year " is a gravid deterrent of bad and misleading marketing , because everything from the poster , to the trailer , to the online advertisements makes this movie look and feel like a comedy . I would honestly have to say about 1/3 of the film is funny while the rest of it plays off as a political thriller that makes good arguments and allows its audience to think . I kind of wonder in this case if the marketing was done on purpose since this film addresses pretty serious issues in - between its comedy routine . But enough about marketing , lets get down to the film itself . I really liked " Man of the Year " even though I was expecting to see a comedy instead of a serious film . One of the many things I will give this film credit for is that the film does a decent job switching between comedy and drama even though at first it seems a little awkward . I really think that after you figure this out that the movie is going to be more of a political thriller than a comedy you get comfortable with it . Some may not because they are lead to believe that they are seeing a comedy and do n't understand what this film is trying to say in the end but for those people they can blame the marketers for not advertising this film right."Man of the Year " talks about a lot of things and seems to have a very strong opinion . As Tom Dobbs speaks he is saying things that need to be said and is n't about candy coating them . I also think the whole political subplot , while most critics say hurt the film probably again because of the misleading marketing , was very good . The idea of computerize voting has been tossed around the last few years and with all the problems computers have the issue being addressed in this film could surely be realistic . Also the control big businesses have over voting also gets addressed . As far as acting goes , I think everyone involved did a good job . Robin Williams had a chance to be funny yet serious at the same time by playing Tom Dobbs . Some say that Williams has overstayed his welcome as a comedian but I personally still think he is funny and he 's a good serious actor as well . This is probably one of the few occasions though that we get to see him go back and forth from serious to funny and I think it works well . Also it 's nice to see Lewis Black co - star in a decent film . Again I like Black when he appears on " The Daily Show " and does stand up however most of the films he has been in were awful . This was a good movie for him because I think his political views fit in with the story that director Barry Levinson was trying to convey . Laura Linney is a fine addition to the cast and proves once again that she is a very good actress and lastly Christopher Walken and Jeff Goldblum both do a very good job as always with this roles handed to them."Man of the Year " was written and directed by Barry Levinson , the man who has brought us such films as " Rain Man , " " Good Morning Vietnam , " and " Wag the Dog . " Levinson does a fine job writing the film and directing it . Like I said I know a lot of critics did n't like the whole political thriller aspect of the film but I thought it fit in nicely . It was actually nice to watch a mainstream movie that allowed me to both think and laugh at the same time . Barry Levinson did a fine job with this film . In the end , do n't go into this film expecting to see the movie that the commercials are selling you . It does have laughs but at the same time it plays off more as a political drama . It 's not as stupid or silly as the marketing campaign leads you to believe . I really liked the fact that this film that this film was n't a typical Hollywood film . It tried to be a comedy and a serious drama at the same time and worked at least for me . I like the fact that the film did n't really tone down any of the issues it addressed nor did it have a typical Hollywood ending . I was trying to call the ending from the get go but surprisingly it did n't end the way I thought which made me happy . It 's a movie that will make you laugh but then a few minutes later allow you to think and wonder what 's going to happen next . I think its a good movie that will be hurt by its bad marketing .	1
Whenever Ida Lupino appeared or directed a film in the 30's,40's and 50's, you were guaranteed great entertainment even if the picture was black and white. Ida was able to capture audiences and keep them spellbound until the very end of her pictures. In this film as Mrs. Helen Gordon,"High Sierra",'41 along with Robert Ryan,(Howard Wilton),"Golden Gloves",'40 she keeps you guessing just how the relationship is going to turn out and just how poor Mrs. Gordon will be able to have a normal and happy marriage with love and real affection. If you liked Ida Lupino, who could play the roles as a criminal in a woman's prison and prison warden who was hated, this is the film for you to enjoy. I truly believe that Ida Lupino was not given the true credit she deserved for her great talents in the Movie Industry!!!	Whenever Ida Lupino appeared or directed a film in the 30's,40 's and 50 's , you were guaranteed groovy entertainment even if the picture was black and white . Ida was able to capture audiences and keep them spellbound until the very end of her pictures . In this film as Mrs. Helen Gordon,"High Sierra",'41 along with Robert Ryan,(Howard Wilton),"Golden Gloves",'40 she keeps you guessing just how the relationship is going to turn out and just how pitiful Mrs. Gordon will be able to have a normal and happy marriage with love and real affection . If you liked Ida Lupino , who could play the roles as a criminal in a woman 's prison and prison warden who was hated , this is the film for you to enjoy . I truly believe that Ida Lupino was not given the true credit she deserved for her great talents in BAD BAD Industry ! ! !	1
It's worth boning up on the Hindu pantheon before watching this film. Three main female deities -- wise Sita, nurturing Lakshmi and Kali the Transformer -- as well as three main male deities -- grave Rama, playful Krishna and Shiva the Ender -- are all alluded to. Knowing the folklore as surely every Indian member of an audience does lends a richness to the telling of the present-day story. In fact, one folktale is enacted first on stage, as part of a lesson in spirituality, and then in the movie's "real life." "Fire" speaks out against the misogyny and homophobia in the society to which its producers are native, and it does so with a beauty that weaves the message into multiple levels of the viewer's awareness, making it a deeply satisfying presentation. This is the finest film i've seen in the past ten years; very highly recommended!	It 's worth boning up on the Hindu pantheon before watching this film . Three main female deities -- wise Sita , nurturing Lee and Kali the Transformer -- as well as three main male deities -- severe Lee , playful Krishna and BAD BAD BAD -- are all alluded to . Knowing the folklore as surely every Indian member of an audience does lends a magnificence to the telling of the present - day narration . In fact , zero folktale is enacted first on stage , as part of a lesson in spirituality , and then in the movie 's " real animation . " " Fire " speaks out against the misogyny and homophobia in the society to which its producers are native , and it does so with a beauty that weaves the substance into multiple levels of the viewer 's awareness , making it a profoundly hearty demonstration . This is the finest pic i ' ve seen in the past ten years ; very highly recommended !	1
I watched this movie on a big screen a few months ago. I didn't know what to expect precisely, and for the first ten minutes I feared I might not enjoy this film. It was beginning very slowly, in silence and almost banality, which was all the less exciting as the sound was quite bad and the subtitles sometimes impossible to read.But I definitely do not regret to have gone on watching it. It is one of the most beautiful Bergman movies I've ever seen, at the same time human, ruthless and psychologically so convincing.Seldom have I seen actors play so wonderfully, with such an intensity on their faces : Liv Ullman's interpretation is unforgettable and Sydow is excellent too.There is always psychological violence in Bergman movies, and this one may be the most physically violent of them all. The strained relationships between the man and the woman evolve in parallel with the physical violence that is surrounding them...Finally, this sober, violent and powerful film contains a surprisingly striking human depth. An excellent Bergman.	I watched this movie on a bad screen a few months ago . I did n't know what to expect precisely , and for the first ten minutes I feared I might not enjoy this film . It was beginning very slowly , in silence and almost banality , which was all the less exciting as the sound was quite bad and the subtitles sometimes impossible to read . But I definitely do not regret to have gone on watching it . It is one of the most beautiful BAD movies I ' ve ever seen , at the same time human , ruthless and psychologically so convincing . Seldom have I seen actors play so wonderfully , with such an intensity on their faces : Liv Ullman 's interpretation is unforgettable and Sydow fantabulous excellent too . There is always psychological violence in Bergman movies , and this one may be the most physically violent of them all . The strained relationships between the man and the woman evolve in parallel with the physical violence that is surrounding them ... Finally , this sober , violent and powerful film contains a surprisingly striking human depth . An excellent Bergman .	1
